Enrollment_ID,Access,Discussion,Navigate,Page Close,Problems,Video,Session,Wiki,Total_Time,Result
130206,279.0,0.0,0.0,0.0,38.0,74.0,17,0.0,644.7333332999999,0
130208,133.0,0.0,0.0,0.0,63.0,15.0,6,0.0,384.65,0
130211,8.0,0.0,0.0,0.0,0.0,1.0,2,0.0,2.516666667,1
130212,2.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2.333333333,0
130213,13.0,0.0,0.0,0.0,8.0,2.0,1,0.0,28.58333333,1
130215,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.7666666670000001,1
130217,64.0,0.0,0.0,0.0,50.0,1.0,4,0.0,476.7,1
130220,72.0,0.0,0.0,0.0,22.0,27.0,12,0.0,492.28333330000004,1
130221,5.0,0.0,0.0,0.0,0.0,0.0,2,0.0,18.95,0
130222,8.0,0.0,0.0,0.0,0.0,2.0,3,0.0,41.6,0
130224,16.0,0.0,0.0,0.0,2.0,1.0,2,0.0,96.3,0
130229,14.0,0.0,0.0,0.0,0.0,0.0,4,0.0,21.43333333,0
130230,69.0,0.0,0.0,0.0,10.0,32.0,5,0.0,189.91666669999998,0
130231,122.0,0.0,0.0,0.0,24.0,28.0,7,0.0,166.1,0
130234,123.0,0.0,0.0,0.0,36.0,57.0,8,0.0,415.9333333,1
130236,6.0,0.0,0.0,0.0,0.0,1.0,2,0.0,21.35,0
130238,23.0,0.0,0.0,0.0,23.0,0.0,2,0.0,69.98333333,0
130241,4.0,0.0,0.0,0.0,0.0,2.0,1,0.0,1.8,1
130243,13.0,0.0,0.0,0.0,0.0,7.0,4,0.0,46.55,0
130245,297.0,0.0,0.0,0.0,44.0,133.0,28,0.0,544.8833333,0
130246,23.0,0.0,0.0,0.0,2.0,5.0,4,0.0,178.3833333,1
130249,175.0,0.0,0.0,0.0,26.0,44.0,15,0.0,450.9833333000001,0
130250,7.0,0.0,0.0,0.0,0.0,2.0,1,0.0,5.85,1
130251,37.0,0.0,0.0,0.0,0.0,1.0,2,0.0,59.08333333,0
130254,28.0,0.0,0.0,0.0,4.0,1.0,7,0.0,209.5333333,0
130255,4.0,0.0,0.0,0.0,0.0,1.0,1,0.0,11.31666667,1
130256,214.0,0.0,0.0,0.0,71.0,88.0,9,0.0,671.7333332999999,1
130267,65.0,0.0,0.0,0.0,21.0,35.0,7,0.0,267.9166667,0
130269,15.0,0.0,0.0,0.0,0.0,3.0,2,0.0,167.8,0
130270,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.016666667,1
130274,153.0,0.0,0.0,0.0,34.0,22.0,13,0.0,430.5166666999999,0
130276,14.0,0.0,0.0,0.0,0.0,4.0,4,0.0,2.4,1
130279,196.0,0.0,0.0,0.0,66.0,5.0,12,0.0,329.3,0
130280,14.0,0.0,0.0,0.0,0.0,1.0,1,0.0,44.8,1
130282,31.0,0.0,0.0,0.0,4.0,0.0,7,0.0,123.48333329999998,0
130283,3.0,0.0,0.0,0.0,0.0,1.0,1,0.0,9.283333333,1
130285,178.0,0.0,0.0,0.0,60.0,51.0,7,0.0,393.1166667,1
130288,102.0,0.0,0.0,0.0,30.0,37.0,7,0.0,399.7666667,1
130289,237.0,0.0,0.0,0.0,128.0,64.0,10,0.0,575.6166667,0
130290,41.0,0.0,0.0,0.0,0.0,2.0,2,0.0,268.5166667,1
130292,90.0,0.0,0.0,0.0,64.0,2.0,6,0.0,261.3166667,0
130293,72.0,0.0,0.0,0.0,34.0,1.0,5,0.0,117.11666670000001,0
130295,40.0,0.0,0.0,0.0,10.0,0.0,1,0.0,138.2166667,1
130296,60.0,0.0,0.0,0.0,12.0,36.0,7,0.0,293.8,1
130298,116.0,0.0,0.0,0.0,53.0,49.0,6,0.0,217.65,1
130302,101.0,0.0,0.0,0.0,34.0,34.0,6,0.0,341.55,0
130305,15.0,0.0,0.0,0.0,0.0,6.0,2,0.0,106.08333329999999,0
130310,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.933333333,0
130311,58.0,0.0,0.0,0.0,4.0,0.0,2,0.0,219.2333333,1
130314,222.0,0.0,0.0,0.0,26.0,32.0,7,0.0,145.91666669999998,1
130323,27.0,0.0,0.0,0.0,8.0,6.0,4,0.0,112.4,1
130325,10.0,0.0,0.0,0.0,0.0,0.0,2,0.0,47.66666667,1
130326,7.0,0.0,0.0,0.0,0.0,5.0,1,0.0,51.36666667,1
130327,21.0,0.0,0.0,0.0,0.0,1.0,2,0.0,84.61666667,0
130328,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,25.58333333,1
130329,147.0,0.0,0.0,0.0,44.0,55.0,9,0.0,327.0166667,0
130331,7.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.6333333330000002,1
130333,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.033333333,1
130335,5.0,0.0,0.0,0.0,2.0,0.0,1,0.0,28.48333333,1
130339,13.0,0.0,0.0,0.0,2.0,0.0,1,0.0,73.45,0
130342,185.0,0.0,0.0,0.0,113.0,6.0,4,0.0,389.6833333,0
130346,23.0,0.0,0.0,0.0,0.0,16.0,2,0.0,32.21666667,1
130348,34.0,0.0,0.0,0.0,37.0,3.0,2,0.0,216.4,0
130357,123.0,0.0,0.0,0.0,22.0,41.0,4,0.0,336.05,0
130358,3.0,0.0,0.0,0.0,0.0,1.0,1,0.0,10.98333333,0
130359,12.0,0.0,0.0,0.0,0.0,2.0,2,0.0,116.51666670000002,0
130362,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.733333333,0
130369,30.0,0.0,0.0,0.0,4.0,4.0,7,0.0,117.28333329999998,0
130371,3.0,0.0,0.0,0.0,0.0,1.0,1,0.0,11.0,0
130375,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.333333333,1
130376,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7.8833333329999995,1
130378,21.0,0.0,0.0,0.0,0.0,1.0,1,0.0,30.1,1
130385,172.0,0.0,0.0,0.0,73.0,9.0,15,0.0,221.9833333,1
130387,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.983333333,0
135847,156.0,0.0,0.0,0.0,21.0,30.0,5,0.0,154.9666667,0
135868,12.0,0.0,0.0,0.0,0.0,3.0,1,0.0,1.066666667,1
135874,60.0,0.0,0.0,0.0,6.0,20.0,4,0.0,28.15,1
135877,208.0,0.0,0.0,0.0,30.0,15.0,6,0.0,369.0,0
135878,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.18333333300000001,1
135885,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.26666666699999997,1
135899,122.0,0.0,0.0,0.0,20.0,49.0,12,0.0,173.7833333,0
135910,171.0,0.0,0.0,0.0,49.0,6.0,8,0.0,239.06666669999998,1
135918,30.0,0.0,0.0,0.0,0.0,20.0,3,0.0,89.8,1
135922,30.0,0.0,0.0,0.0,0.0,3.0,2,0.0,10.63333333,1
135946,84.0,0.0,0.0,0.0,0.0,3.0,1,0.0,34.0,1
135957,51.0,0.0,0.0,0.0,3.0,3.0,2,0.0,148.65,1
135970,128.0,0.0,0.0,0.0,15.0,26.0,4,0.0,111.2,1
135976,18.0,0.0,0.0,0.0,0.0,6.0,2,0.0,15.01666667,1
135993,151.0,0.0,0.0,0.0,79.0,1.0,6,0.0,98.91666667,0
136000,18.0,0.0,0.0,0.0,0.0,9.0,2,0.0,13.81666667,1
136015,12.0,0.0,0.0,0.0,0.0,12.0,2,0.0,44.53333333,1
136021,96.0,0.0,0.0,0.0,0.0,30.0,2,0.0,40.61666667,1
136025,48.0,0.0,0.0,0.0,12.0,0.0,1,0.0,101.5166667,1
136029,39.0,0.0,0.0,0.0,0.0,0.0,2,0.0,7.4,1
136030,32.0,0.0,0.0,0.0,0.0,14.0,3,0.0,35.03333333,1
136036,15.0,0.0,0.0,0.0,0.0,3.0,1,0.0,34.96666667,1
136054,178.0,0.0,0.0,0.0,54.0,98.0,9,0.0,394.2,0
136057,89.0,0.0,0.0,0.0,20.0,16.0,2,0.0,58.56666667,1
136058,36.0,0.0,0.0,0.0,12.0,0.0,2,0.0,77.13333333,1
136065,12.0,0.0,0.0,0.0,0.0,3.0,2,0.0,2.383333333,1
136091,3.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.4666666669999997,1
136094,57.0,0.0,0.0,0.0,0.0,0.0,2,0.0,21.35,1
136102,18.0,0.0,0.0,0.0,15.0,3.0,1,0.0,6.583333333,1
136118,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.2,1
136127,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,11.7,1
136133,116.0,0.0,0.0,0.0,0.0,4.0,3,0.0,175.81666669999998,1
136137,38.0,0.0,0.0,0.0,0.0,17.0,3,0.0,46.96666667,1
136160,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.6333333329999999,1
136161,161.0,0.0,0.0,0.0,20.0,50.0,4,0.0,185.7666667,1
136167,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,48.56666667,1
136199,15.0,0.0,0.0,0.0,0.0,9.0,1,0.0,20.05,1
136208,221.0,0.0,0.0,0.0,115.0,73.0,11,0.0,539.5333333,0
136258,102.0,0.0,0.0,0.0,24.0,0.0,9,0.0,289.9333333,0
136261,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.6,1
136270,91.0,0.0,0.0,0.0,17.0,23.0,6,0.0,90.5,1
136329,33.0,0.0,0.0,0.0,28.0,0.0,4,0.0,23.28333333,1
136361,37.0,0.0,0.0,0.0,6.0,8.0,5,0.0,170.6166667,1
136367,139.0,0.0,0.0,0.0,55.0,7.0,13,0.0,569.4,0
136369,3.0,0.0,0.0,0.0,0.0,3.0,1,0.0,6.75,1
136371,90.0,0.0,0.0,0.0,38.0,51.0,10,0.0,533.9166667,0
136387,21.0,0.0,0.0,0.0,0.0,3.0,1,0.0,31.1,1
136392,140.0,0.0,0.0,0.0,39.0,41.0,5,0.0,193.9666667,1
136428,196.0,0.0,0.0,0.0,8.0,29.0,3,0.0,164.3666667,1
136433,27.0,0.0,0.0,0.0,0.0,9.0,1,0.0,6.3833333329999995,1
136436,60.0,0.0,0.0,0.0,0.0,0.0,7,0.0,267.15,0
136437,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.5166666670000001,1
136448,30.0,0.0,0.0,0.0,6.0,12.0,1,0.0,46.66666667,1
136453,30.0,0.0,0.0,0.0,21.0,3.0,3,0.0,62.65,1
136459,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,1.483333333,1
136464,33.0,0.0,0.0,0.0,0.0,0.0,2,0.0,101.5333333,1
136469,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.316666667,1
136474,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,2.116666667,1
136476,26.0,0.0,0.0,0.0,0.0,0.0,3,0.0,57.33333333,1
136479,230.0,0.0,0.0,0.0,21.0,12.0,4,0.0,98.01666667,1
136482,3.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.233333333,1
136484,217.0,0.0,0.0,0.0,21.0,8.0,5,0.0,177.7,1
136488,117.0,0.0,0.0,0.0,40.0,47.0,3,0.0,301.9333333,1
136507,15.0,0.0,0.0,0.0,27.0,9.0,1,0.0,57.9,1
136510,69.0,0.0,0.0,0.0,0.0,6.0,2,0.0,35.46666667,1
136516,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,45.61666667,1
136523,62.0,0.0,0.0,0.0,0.0,14.0,2,0.0,160.81666669999998,1
136526,342.0,0.0,0.0,0.0,102.0,32.0,9,0.0,246.4666667,0
136542,108.0,0.0,0.0,0.0,30.0,27.0,4,0.0,139.8,1
136543,26.0,0.0,0.0,0.0,0.0,9.0,4,0.0,39.35,1
136548,86.0,0.0,0.0,0.0,48.0,17.0,4,0.0,217.8833333,0
136552,353.0,0.0,0.0,0.0,28.0,14.0,5,0.0,159.1,1
136567,160.0,0.0,0.0,0.0,22.0,46.0,12,0.0,272.3666667,0
136607,390.0,0.0,0.0,0.0,280.0,15.0,11,0.0,812.45,0
136622,238.0,0.0,0.0,0.0,46.0,74.0,4,0.0,239.7,1
136628,51.0,0.0,0.0,0.0,30.0,3.0,3,0.0,108.15,1
136645,18.0,0.0,0.0,0.0,0.0,10.0,4,0.0,20.06666667,1
136663,18.0,0.0,0.0,0.0,0.0,6.0,2,0.0,50.5,1
136705,36.0,0.0,0.0,0.0,12.0,0.0,2,0.0,6.583333333,1
136710,45.0,0.0,0.0,0.0,0.0,18.0,2,0.0,54.35,1
136713,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.25,1
136721,27.0,0.0,0.0,0.0,57.0,0.0,3,0.0,29.0,1
136726,51.0,0.0,0.0,0.0,0.0,33.0,4,0.0,119.3,1
136737,12.0,0.0,0.0,0.0,0.0,6.0,1,0.0,30.35,1
136748,150.0,0.0,0.0,0.0,51.0,0.0,2,0.0,201.5166667,1
136769,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.683333333,1
136776,51.0,0.0,0.0,0.0,0.0,9.0,4,0.0,177.7333333,1
136781,53.0,0.0,0.0,0.0,6.0,3.0,5,0.0,113.35,1
136801,24.0,0.0,0.0,0.0,0.0,9.0,2,0.0,61.55,1
136807,173.0,0.0,0.0,0.0,63.0,0.0,11,0.0,475.3166666999999,0
136813,9.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7.0,1
136863,12.0,0.0,0.0,0.0,0.0,9.0,1,0.0,67.36666667,1
136888,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.166666667,1
136890,6.0,0.0,0.0,0.0,0.0,6.0,3,0.0,1.083333333,0
136891,36.0,0.0,0.0,0.0,0.0,21.0,1,0.0,89.25,1
136904,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1
136910,30.0,0.0,0.0,0.0,0.0,9.0,3,0.0,10.88333333,1
136922,138.0,0.0,0.0,0.0,32.0,28.0,8,0.0,252.81666669999998,1
136956,12.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.983333333,1
136971,18.0,0.0,0.0,0.0,0.0,3.0,1,0.0,4.766666667,1
137026,60.0,0.0,0.0,0.0,30.0,0.0,1,0.0,129.7666667,1
137029,18.0,0.0,0.0,0.0,0.0,6.0,1,0.0,23.13333333,1
137035,63.0,0.0,0.0,0.0,24.0,0.0,4,0.0,221.8833333,1
137043,103.0,0.0,0.0,0.0,36.0,0.0,6,0.0,275.4833333,1
137044,112.0,0.0,0.0,0.0,0.0,12.0,3,0.0,55.9,1
137048,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.25,1
137068,92.0,0.0,0.0,0.0,0.0,47.0,6,0.0,280.4333333,1
137074,170.0,0.0,0.0,0.0,25.0,1.0,5,0.0,193.15,1
137100,42.0,0.0,0.0,0.0,16.0,0.0,3,0.0,57.88333333,1
137154,186.0,0.0,0.0,0.0,18.0,56.0,13,0.0,312.46666669999996,0
137216,9.0,0.0,0.0,0.0,0.0,6.0,1,0.0,4.45,1
137226,18.0,0.0,0.0,0.0,0.0,3.0,1,0.0,19.01666667,1
137245,12.0,0.0,0.0,0.0,0.0,6.0,1,0.0,35.36666667,1
137251,21.0,0.0,0.0,0.0,6.0,9.0,3,0.0,22.55,1
137252,18.0,0.0,0.0,0.0,0.0,12.0,2,0.0,54.51666667,1
137254,18.0,0.0,0.0,0.0,0.0,12.0,2,0.0,74.68333333,1
137258,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.05,1
137263,36.0,0.0,0.0,0.0,21.0,6.0,6,0.0,32.86666667,0
137266,9.0,0.0,0.0,0.0,0.0,6.0,2,0.0,18.81666667,1
137285,12.0,0.0,0.0,0.0,0.0,3.0,1,0.0,5.283333333,1
138230,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,25.28333333,1
138234,153.0,0.0,0.0,0.0,19.0,61.0,12,0.0,225.8833333,0
138242,60.0,0.0,0.0,0.0,0.0,12.0,4,0.0,50.06666667,1
138246,40.0,0.0,0.0,0.0,7.0,23.0,4,0.0,189.18333330000002,1
138249,12.0,0.0,0.0,0.0,0.0,3.0,2,0.0,2.25,1
138262,70.0,0.0,0.0,0.0,21.0,21.0,7,0.0,49.11666667,0
138265,12.0,0.0,0.0,0.0,0.0,3.0,2,0.0,1.1,1
138268,57.0,0.0,0.0,0.0,59.0,0.0,6,0.0,62.63333333,0
138272,139.0,0.0,0.0,0.0,31.0,58.0,12,0.0,407.4,1
138294,20.0,0.0,0.0,0.0,18.0,3.0,3,0.0,26.35,1
138305,12.0,0.0,0.0,0.0,0.0,9.0,9,0.0,24.85,1
138308,21.0,0.0,0.0,0.0,0.0,3.0,1,0.0,21.46666667,1
138310,18.0,0.0,0.0,0.0,0.0,6.0,2,0.0,22.48333333,1
138334,99.0,0.0,0.0,0.0,28.0,3.0,7,0.0,289.4333333,1
138342,9.0,0.0,0.0,0.0,6.0,0.0,2,0.0,5.0,1
138398,21.0,0.0,0.0,0.0,0.0,12.0,1,0.0,72.65,1
138399,303.0,0.0,0.0,0.0,42.0,40.0,12,0.0,378.35,0
138415,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.233333333,1
138416,30.0,0.0,0.0,0.0,18.0,0.0,1,0.0,63.7,1
138417,21.0,0.0,0.0,0.0,0.0,0.0,1,0.0,56.33333333,0
138418,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.15,1
138433,63.0,0.0,0.0,0.0,8.0,20.0,3,0.0,76.98333333,1
138443,67.0,0.0,0.0,0.0,32.0,5.0,4,0.0,216.7666667,0
138457,24.0,0.0,0.0,0.0,0.0,3.0,1,0.0,7.583333333,1
138480,74.0,0.0,0.0,0.0,18.0,29.0,6,0.0,218.4666667,1
138501,56.0,0.0,0.0,0.0,8.0,32.0,5,0.0,273.5166667,1
138511,151.0,0.0,0.0,0.0,44.0,12.0,14,0.0,281.3333333,0
138517,47.0,0.0,0.0,0.0,0.0,9.0,3,0.0,71.85,1
138519,364.0,0.0,0.0,0.0,251.0,5.0,11,0.0,791.2166667,0
138525,99.0,0.0,0.0,0.0,9.0,32.0,5,0.0,290.4333333,1
138529,45.0,0.0,0.0,0.0,0.0,15.0,5,0.0,69.98333333,1
138532,33.0,0.0,0.0,0.0,0.0,13.0,3,0.0,40.58333333,1
138540,93.0,0.0,0.0,0.0,20.0,21.0,12,0.0,81.3,0
138541,189.0,0.0,0.0,0.0,28.0,8.0,10,0.0,190.85,1
138542,60.0,0.0,0.0,0.0,15.0,21.0,2,0.0,75.68333333,1
138546,78.0,0.0,0.0,0.0,10.0,40.0,11,0.0,378.1333333,0
138556,80.0,0.0,0.0,0.0,0.0,20.0,6,0.0,83.08333333,1
138560,12.0,0.0,0.0,0.0,0.0,3.0,1,0.0,9.283333333,1
138564,189.0,0.0,0.0,0.0,26.0,57.0,8,0.0,223.1166667,1
138566,27.0,0.0,0.0,0.0,18.0,15.0,1,0.0,101.8166667,1
138567,6.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.3,1
138572,29.0,0.0,0.0,0.0,4.0,9.0,5,0.0,45.13333333,0
138584,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,49.01666667,1
138590,30.0,0.0,0.0,0.0,0.0,0.0,2,0.0,51.41666667,1
138591,27.0,0.0,0.0,0.0,0.0,9.0,2,0.0,36.71666667,1
138603,56.0,0.0,0.0,0.0,3.0,23.0,4,0.0,70.28333333,0
138610,133.0,0.0,0.0,0.0,16.0,69.0,11,0.0,468.55,1
138629,54.0,0.0,0.0,0.0,24.0,24.0,5,0.0,169.16666669999998,1
138640,3.0,0.0,0.0,0.0,6.0,0.0,1,0.0,5.916666667,1
138645,15.0,0.0,0.0,0.0,0.0,6.0,2,0.0,20.23333333,1
138650,90.0,0.0,0.0,0.0,0.0,9.0,3,0.0,90.9,1
138652,9.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.7333333329999999,1
138653,35.0,0.0,0.0,0.0,0.0,14.0,5,0.0,24.9,1
138656,24.0,0.0,0.0,0.0,15.0,3.0,1,0.0,19.88333333,1
138678,30.0,0.0,0.0,0.0,0.0,9.0,1,0.0,37.98333333,1
138679,115.0,0.0,0.0,0.0,29.0,33.0,8,0.0,111.33333329999999,0
138689,139.0,0.0,0.0,0.0,8.0,40.0,7,0.0,209.8,1
138704,18.0,0.0,0.0,0.0,0.0,3.0,1,0.0,14.0,1
138717,9.0,0.0,0.0,0.0,0.0,6.0,1,0.0,23.7,1
138720,28.0,0.0,0.0,0.0,0.0,3.0,3,0.0,10.55,1
138733,15.0,0.0,0.0,0.0,0.0,6.0,1,0.0,27.03333333,1
138734,45.0,0.0,0.0,0.0,8.0,0.0,2,0.0,17.76666667,1
138738,30.0,0.0,0.0,0.0,0.0,12.0,2,0.0,22.1,1
138742,57.0,0.0,0.0,0.0,20.0,3.0,2,0.0,61.85,1
138754,29.0,0.0,0.0,0.0,0.0,0.0,3,0.0,92.81666667,0
138766,62.0,0.0,0.0,0.0,0.0,18.0,2,0.0,33.51666667,1
138768,6.0,0.0,0.0,0.0,0.0,3.0,2,0.0,1.316666667,1
138778,57.0,0.0,0.0,0.0,29.0,0.0,6,0.0,183.6333333,0
138783,33.0,0.0,0.0,0.0,0.0,12.0,3,0.0,103.4833333,1
138786,99.0,0.0,0.0,0.0,14.0,10.0,4,0.0,281.3333333,1
138795,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8.866666667,1
138796,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.55,1
138797,119.0,0.0,0.0,0.0,36.0,78.0,7,0.0,334.8333333,1
138809,9.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7.8,1
138814,85.0,0.0,0.0,0.0,22.0,23.0,5,0.0,83.55,1
138819,48.0,0.0,0.0,0.0,0.0,15.0,2,0.0,50.33333333,1
138822,18.0,0.0,0.0,0.0,0.0,6.0,3,0.0,5.55,1
138826,39.0,0.0,0.0,0.0,12.0,24.0,4,0.0,68.95,1
138829,39.0,0.0,0.0,0.0,0.0,3.0,2,0.0,9.083333332999999,1
138840,106.0,0.0,0.0,0.0,0.0,8.0,9,0.0,51.08333333,1
138845,162.0,0.0,0.0,0.0,131.0,74.0,4,0.0,373.2333333,0
138848,111.0,0.0,0.0,0.0,24.0,4.0,7,0.0,108.21666670000002,1
138849,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,1.9166666669999999,1
138874,78.0,0.0,0.0,0.0,0.0,46.0,3,0.0,106.96666670000002,1
138905,15.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.8,1
138908,157.0,0.0,0.0,0.0,56.0,52.0,10,0.0,328.03333330000004,1
138923,103.0,0.0,0.0,0.0,40.0,53.0,4,0.0,281.0166667,0
138930,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,2.833333333,1
138983,12.0,0.0,0.0,0.0,12.0,6.0,1,0.0,16.53333333,1
138989,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.966666667,1
138990,36.0,0.0,0.0,0.0,0.0,0.0,2,0.0,24.15,1
138997,15.0,0.0,0.0,0.0,0.0,9.0,4,0.0,23.28333333,1
138999,102.0,0.0,0.0,0.0,49.0,47.0,8,0.0,372.5166667,1
139012,229.0,0.0,0.0,0.0,28.0,65.0,7,0.0,592.7333332999999,1
139017,311.0,0.0,0.0,0.0,20.0,61.0,13,0.0,423.7333333000001,0
139021,47.0,0.0,0.0,0.0,0.0,6.0,2,0.0,22.5,1
139028,28.0,0.0,0.0,0.0,0.0,15.0,2,0.0,34.28333333,1
139051,102.0,0.0,0.0,0.0,18.0,12.0,2,0.0,122.08333329999999,1
139053,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.666666667,1
139064,199.0,0.0,0.0,0.0,145.0,6.0,9,0.0,421.05,1
139069,27.0,0.0,0.0,0.0,0.0,3.0,1,0.0,62.56666667,1
139078,43.0,0.0,0.0,0.0,0.0,12.0,5,0.0,42.86666667,1
139084,24.0,0.0,0.0,0.0,0.0,2.0,2,0.0,40.31666667,0
139087,15.0,0.0,0.0,0.0,0.0,9.0,2,0.0,21.06666667,1
139098,45.0,0.0,0.0,0.0,0.0,12.0,1,0.0,3.116666667,1
139103,9.0,0.0,0.0,0.0,0.0,6.0,1,0.0,15.06666667,1
139106,115.0,0.0,0.0,0.0,0.0,11.0,7,0.0,173.7333333,0
139118,88.0,0.0,0.0,0.0,0.0,0.0,7,0.0,117.05,1
139123,149.0,0.0,0.0,0.0,19.0,21.0,10,0.0,351.3166667,0
139124,135.0,0.0,0.0,0.0,30.0,35.0,8,0.0,207.1333333,1
139125,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,1.716666667,1
139129,165.0,0.0,0.0,0.0,49.0,2.0,4,0.0,262.15,1
139180,39.0,0.0,0.0,0.0,0.0,3.0,1,0.0,6.35,1
139185,179.0,0.0,0.0,0.0,66.0,88.0,10,0.0,511.83333330000005,0
139186,84.0,0.0,0.0,0.0,9.0,57.0,2,0.0,148.1333333,1
139187,73.0,0.0,0.0,0.0,32.0,10.0,4,0.0,146.08333330000002,1
139191,174.0,0.0,0.0,0.0,0.0,43.0,3,0.0,70.0,1
139209,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5,1
139219,36.0,0.0,0.0,0.0,0.0,9.0,4,0.0,70.65,1
139225,21.0,0.0,0.0,0.0,12.0,6.0,1,0.0,21.1,1
139227,21.0,0.0,0.0,0.0,0.0,9.0,2,0.0,25.3,1
139233,48.0,0.0,0.0,0.0,4.0,17.0,4,0.0,285.6833333,0
139245,42.0,0.0,0.0,0.0,0.0,24.0,1,0.0,122.21666670000002,1
139258,27.0,0.0,0.0,0.0,0.0,6.0,1,0.0,20.93333333,1
139260,12.0,0.0,0.0,0.0,9.0,0.0,1,0.0,1.8333333330000001,1
139263,3.0,0.0,0.0,0.0,0.0,3.0,1,0.0,8.066666667,1
139269,27.0,0.0,0.0,0.0,12.0,0.0,1,0.0,10.03333333,1
139271,145.0,0.0,0.0,0.0,16.0,10.0,5,0.0,131.45,0
139283,119.0,0.0,0.0,0.0,20.0,21.0,5,0.0,289.95,0
139287,87.0,0.0,0.0,0.0,25.0,0.0,4,0.0,128.3333333,0
139289,9.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.6333333329999999,1
139311,197.0,0.0,0.0,0.0,37.0,35.0,10,0.0,434.4,1
139313,100.0,0.0,0.0,0.0,25.0,30.0,4,0.0,169.18333330000002,0
139318,85.0,0.0,0.0,0.0,3.0,36.0,8,0.0,52.23333333,1
139329,12.0,0.0,0.0,0.0,0.0,3.0,1,0.0,10.03333333,1
139330,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,28.43333333,1
139368,97.0,0.0,0.0,0.0,33.0,31.0,2,0.0,95.2,1
139374,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,15.33333333,1
139390,66.0,0.0,0.0,0.0,0.0,0.0,3,0.0,127.45,1
139392,153.0,0.0,0.0,0.0,64.0,22.0,5,0.0,228.33333330000002,0
139396,15.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.183333333,1
139411,25.0,0.0,0.0,0.0,0.0,20.0,3,0.0,130.6666667,1
139412,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,1.083333333,1
139420,106.0,0.0,0.0,0.0,31.0,49.0,3,0.0,269.6833333,1
139430,33.0,0.0,0.0,0.0,0.0,6.0,1,0.0,23.48333333,1
139431,21.0,0.0,0.0,0.0,0.0,6.0,2,0.0,36.61666667,1
139444,12.0,0.0,0.0,0.0,6.0,0.0,1,0.0,8.083333332999999,1
139445,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,2.15,1
139460,88.0,0.0,0.0,0.0,21.0,6.0,3,0.0,171.41666669999998,1
